Provincia,Partido,Localidad,Poblacion,ADSL,CABLEMODEM,DIALUP,FIBRAOPTICA,SATELITAL,WIRELESS,TELEFONIAFIJA,3G,4G,link,Latitud,Longitud,posee_conectividad
SAN LUIS,Libertador Grl. San Martín,La Vertiente,98,NO,NO,NO,NO,SI,SI,NO,NO,NO,74063010,-32.7975027746267,-65.75689743163,SI
CORDOBA,Unión,Idiazabal,1513,NO,NO,NO,SI,SI,SI,SI,SI,SI,14182130,-32.813142666622,-63.0329101219103,SI
CORDOBA,Unión,Justiniano Posse,8499,NO,NO,NO,SI,NO,SI,SI,SI,SI,14182140,-32.883580112369,-62.6802767037884,SI
CORDOBA,Unión,Laborde,5943,SI,NO,NO,SI,NO,NO,SI,SI,SI,14182150,-33.1529891830182,-62.8560737781526,SI
CORDOBA,Unión,Monte Leña,384,NO,NO,NO,NO,NO,NO,SI,SI,SI,14182160,-32.6112897765277,-62.5903410387947,SI
CORDOBA,Unión,Monte Maíz,7325,SI,SI,NO,SI,NO,NO,SI,SI,SI,14182170,-33.2045620901114,-62.601248151355,SI
CORDOBA,Unión,Morrison,3345,SI,NO,NO,SI,NO,NO,SI,SI,SI,14182180,-32.5936423075986,-62.8360084604177,SI
CORDOBA,Unión,Noetinger,4709,NO,NO,NO,SI,NO,SI,SI,SI,SI,14182190,-32.3667416426436,-62.312071766995,SI
CORDOBA,Unión,Ordóñez,2609,SI,NO,NO,SI,NO,NO,SI,SI,SI,14182200,-32.8412715334934,-62.866054921116,SI
CORDOBA,Unión,Pascanas,2763,SI,NO,NO,SI,NO,SI,SI,SI,SI,14182210,-33.1249872931372,-63.042695737787,SI
CORDOBA,Unión,Pueblo Italiano,1654,NO,SI,NO,NO,SI,NO,SI,NO,SI,14182220,-33.880722767451,-62.8407250305139,SI
CORDOBA,Unión,Ramón J. Cárcano,57,NO,NO,NO,NO,NO,SI,NO,NO,NO,14182230,-32.4911089118919,-63.1028075144056,SI
MENDOZA,Santa Rosa,Barrio María Auxiliadora,94,NO,NO,NO,NO,NO,NO,NO,SI,SI,50112020,-33.2425136237648,-68.1826758332982,SI
JUJUY,Rinconada,Rinconada,351,NO,NO,NO,NO,NO,NO,NO,NO,NO,38049040,-22.4399840866382,-66.1609276347876,NO
JUJUY,San Antonio,El Ceibal,176,NO,NO,NO,SI,NO,NO,NO,NO,NO,38056010,-24.3016336145797,-65.2818867459585,SI
JUJUY,San Antonio,La Toma,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,,-24.3374800000056,-65.36524,NO
JUJUY,San Antonio,Los Alisos,61,NO,NO,NO,SI,NO,NO,NO,NO,NO,38056017,-24.2839395993959,-65.2818272273441,SI
JUJUY,San Antonio,Loteo Navea,930,SI,NO,NO,SI,NO,NO,NO,NO,NO,38056020,-24.2710272820567,-65.2729444915848,SI
JUJUY,San Antonio,Nuestra Señora del Rosario,40,NO,NO,NO,NO,NO,NO,NO,NO,NO,38056025,-24.31840,-65.40092,NO
JUJUY,San Antonio,San Antonio,1430,SI,SI,NO,NO,SI,NO,SI,NO,NO,38056030,-24.3676606220994,-65.3337612645336,SI
JUJUY,San Pedro,Arrayanal,855,NO,NO,NO,NO,NO,NO,NO,NO,NO,38063010,-24.1755612615505,-64.8402658993854,NO
JUJUY,San Pedro,Arroyo Colorado,378,NO,NO,NO,NO,NO,NO,NO,NO,NO,38063020,-24.3403731266613,-64.6655404458929,NO
JUJUY,San Pedro,Don Emilio,446,NO,NO,NO,NO,NO,NO,NO,NO,NO,38063030,-24.3154692731344,-64.9066663427545,NO
JUJUY,San Pedro,El Acheral,246,NO,NO,NO,NO,NO,NO,NO,NO,NO,38063040,-24.4097116704331,-64.8107312952407,NO
JUJUY,San Pedro,El Puesto,1166,NO,NO,NO,NO,NO,NO,NO,NO,NO,38063050,-24.1988254992426,-64.7893441637782,NO
JUJUY,San Pedro,El Quemado,35,NO,NO,NO,NO,NO,NO,NO,NO,NO,38063060,-24.0933961333434,-64.8238742049039,NO
JUJUY,San Pedro,La Esperanza,2164,NO,NO,NO,NO,SI,NO,NO,NO,SI,38063070,-24.2222145482106,-64.8368070501964,SI
JUJUY,San Pedro,La Manga,190,NO,NO,NO,NO,NO,NO,NO,NO,NO,38063080,-24.191697331263,-64.846797222472,NO
JUJUY,San Pedro,La Mendieta,3635,NO,NO,NO,NO,SI,NO,SI,SI,SI,38063090,-24.314359736408,-64.9707084719559,SI
JUJUY,San Pedro,Miraflores,183,NO,NO,NO,NO,NO,NO,NO,NO,NO,38063100,-24.2261476798422,-64.8101735526005,NO
JUJUY,San Pedro,Palos Blancos,81,NO,NO,NO,NO,NO,NO,NO,NO,NO,38063110,-24.3249801346233,-64.9489367519918,NO
JUJUY,San Pedro,Parapetí,874,NO,NO,NO,NO,NO,NO,NO,NO,NO,38063120,-24.2348579850918,-64.8440336546008,NO
JUJUY,San Pedro,Piedritas,181,NO,NO,NO,NO,NO,NO,NO,NO,NO,38063130,-24.2931131722113,-64.8812208450768,NO
JUJUY,San Pedro,Rodeito,1879,NO,NO,NO,NO,NO,NO,NO,SI,SI,38063140,-24.2714866371948,-64.767733920134,SI
JUJUY,San Pedro,Rosario de Río Grande,591,NO,NO,NO,NO,NO,NO,NO,NO,NO,38063150,-24.3069096656554,-64.9317813354333,NO
JUJUY,San Pedro,San Antonio,325,NO,NO,NO,NO,NO,NO,NO,NO,NO,38063160,-24.2139625149932,-64.8057443238638,NO
JUJUY,San Pedro,San Lucas,326,NO,NO,NO,NO,NO,SI,NO,SI,SI,38063170,-24.2257554272925,-64.8646056706401,SI
JUJUY,San Pedro,San Pedro (Est. San Pedro de Jujuy),59131,SI,SI,NO,SI,SI,SI,SI,NO,NO,38063180,-24.293007141905,-64.9524504388897,SI
MENDOZA,Santa Rosa,Barrio Molina Cabrera,239,NO,NO,NO,NO,NO,NO,NO,NO,NO,50112030,-33.1297119555186,-68.2037878560507,NO
MENDOZA,Santa Rosa,La Dormida,2270,NO,NO,NO,NO,NO,SI,SI,SI,SI,50112040,-33.3499243562079,-67.9160460628593,SI
MENDOZA,Santa Rosa,Las Catitas,3621,NO,NO,SI,NO,NO,SI,SI,SI,SI,50112050,-33.3001058785583,-68.0532182373693,SI
MENDOZA,Santa Rosa,Santa Rosa,2509,NO,NO,NO,NO,NO,SI,SI,NO,NO,50112060,-33.2544227888887,-68.1567438797332,SI
MENDOZA,Tunuyán,Barrio San Cayetano,161,NO,NO,NO,NO,NO,NO,NO,NO,NO,50119010,-33.6339135898779,-69.1879023870713,NO
MENDOZA,Tunuyán,Campo Los Andes,538,NO,SI,NO,NO,NO,NO,NO,NO,NO,50119020,-33.707078744557,-69.1826331369796,SI
MENDOZA,Tunuyán,Colonia Las Rosas,2169,NO,NO,NO,NO,NO,SI,SI,SI,SI,50119030,-33.6129364669522,-69.1126485401013,SI
MENDOZA,Tunuyán,El Manzano,26,NO,NO,NO,NO,NO,NO,NO,SI,SI,50119040,-33.6005741925646,-69.3350878551815,SI
MENDOZA,Tunuyán,Los Sauces,661,NO,NO,NO,SI,NO,SI,SI,SI,SI,50119050,-33.5952101670008,-69.1840214848841,SI
MENDOZA,Tunuyán,Tunuyán,28859,SI,SI,SI,SI,NO,SI,SI,SI,SI,50119060,-33.5775549686559,-69.0253759357637,SI
MENDOZA,Tunuyán,Vista Flores,4358,NO,NO,NO,NO,NO,SI,SI,SI,SI,50119070,-33.651355463945,-69.1646922660824,SI
MENDOZA,Tupungato,Barrio Belgrano Norte,1392,NO,NO,NO,NO,NO,NO,NO,NO,NO,50126010,-33.3301032817585,-69.1359513617454,NO
MENDOZA,Tupungato,Cordón del Plata,1713,NO,NO,NO,NO,NO,SI,SI,SI,SI,50126020,-33.4689491349532,-69.1399451802858,SI
MENDOZA,Tupungato,El Peral,541,NO,NO,NO,NO,NO,NO,NO,NO,NO,50126030,-33.3706550679362,-69.1923487111206,NO
MENDOZA,Tupungato,El Zampal,177,NO,NO,NO,NO,NO,NO,NO,NO,SI,50126035,-33.3989500475535,-69.1057367245591,SI
MENDOZA,Tupungato,La Arboleda,540,NO,NO,NO,NO,NO,SI,NO,NO,SI,50126040,-33.3688267818118,-69.1247363670469,SI
MENDOZA,Tupungato,San José,1445,NO,NO,NO,SI,NO,SI,NO,SI,SI,50126050,-33.3068450101282,-69.1645780862147,SI
MISIONES,Apóstoles,Tres Capones,485,NO,NO,NO,NO,NO,NO,NO,NO,NO,54007070,-28.0000872703207,-55.608042877744,NO
SANTA FE,San Cristóbal,Colonia Bossi,111,SI,NO,NO,SI,NO,SI,NO,NO,SI,82091080,-30.6691245233432,-61.7896030300364,SI
SANTA FE,San Cristóbal,Colonia Rosa,562,NO,NO,NO,NO,NO,NO,NO,NO,SI,82091090,-30.3022785889636,-61.9844913702309,SI
SANTA FE,San Cristóbal,Constanza,129,NO,NO,NO,NO,NO,NO,SI,NO,NO,82091100,-30.664633909429,-61.3207552160733,SI
SANTA FE,San Cristóbal,Curupaity,220,NO,NO,NO,NO,NO,SI,NO,NO,NO,82091110,-30.397911889967,-61.6518044215673,SI
SANTA FE,San Cristóbal,Hersilia,2780,NO,SI,NO,NO,NO,SI,SI,SI,SI,82091120,-30.0056765366847,-61.8396467676821,SI
SANTA FE,San Cristóbal,Huanqueros,665,NO,NO,NO,NO,NO,SI,NO,NO,SI,82091130,-30.0136747533996,-61.2192947646911,SI
SANTA FE,San Cristóbal,La Cabral,161,NO,NO,NO,NO,SI,SI,SI,NO,NO,82091140,-30.0876438007142,-61.1797070550573,SI
SANTA FE,San Cristóbal,La Lucila,112,NO,NO,NO,NO,NO,NO,NO,NO,NO,82091145,-30.4196635334388,-61.0033073134897,NO
SANTA FE,San Cristóbal,La Rubia,299,NO,SI,NO,NO,NO,NO,SI,NO,NO,82091150,-30.1113966728017,-61.7927608545145,SI
SANTA FE,San Cristóbal,Las Avispas,46,NO,NO,NO,NO,NO,NO,NO,NO,NO,82091160,-29.8953127955717,-61.2911992453769,NO
SANTA FE,San Cristóbal,Las Palmeras,545,NO,NO,NO,NO,NO,SI,SI,NO,SI,82091170,-30.6326345828984,-61.6277233886562,SI
SANTA FE,San Cristóbal,Moisés Ville,2318,SI,SI,NO,SI,NO,SI,SI,SI,SI,82091180,-30.7182008702613,-61.469140085345,SI
SANTA FE,San Cristóbal,Monigotes,347,NO,NO,NO,NO,NO,SI,SI,SI,SI,82091190,-30.4901359922347,-61.6348224695165,SI
SANTA FE,San Cristóbal,Ñanducita,79,NO,NO,NO,NO,NO,SI,NO,NO,NO,82091200,-30.37245992257,-61.1326015812096,SI
SANTA FE,San Cristóbal,Palacios,245,SI,NO,NO,SI,NO,SI,NO,SI,SI,82091210,-30.7106694051354,-61.6236952048733,SI
SANTA FE,San Cristóbal,San Cristóbal,14389,SI,SI,NO,SI,SI,SI,SI,SI,SI,82091220,-30.311687011314,-61.2386444593771,SI
BUENOS AIRES,Azul,Azul,55728,SI,SI,SI,SI,SI,SI,SI,SI,SI,6049020,-36.7795144970313,-59.8586331707414,SI
BUENOS AIRES,Azul,Cacharí,2960,NO,NO,SI,NO,NO,SI,SI,SI,SI,6049030,-36.3805626332947,-59.5030645507265,SI
BUENOS AIRES,Azul,Chillar,3083,NO,NO,NO,NO,SI,SI,SI,SI,SI,6049040,-37.3150113247344,-59.9853181679139,SI
BUENOS AIRES,Bahía Blanca,Bahía Blanca,291327,SI,SI,SI,SI,SI,SI,SI,SI,SI,6056010,-38.7114037284555,-62.2569089501864,SI
BUENOS AIRES,Bahía Blanca,Cabildo,2046,NO,SI,SI,NO,NO,SI,SI,SI,SI,6056020,-38.4838572081944,-61.8926015349487,SI
BUENOS AIRES,Bahía Blanca,General Daniel Cerri (Est. General Cerri),6745,SI,SI,SI,NO,NO,SI,SI,SI,SI,6056030,-38.7136524854986,-62.3924221653991,SI
BUENOS AIRES,Bahía Blanca,Grunbein,0,NO,NO,NO,NO,NO,NO,NO,SI,SI,,-38.7471079502848,-62.1891166907456,SI
BUENOS AIRES,Bahía Blanca,Ingeniero White,0,NO,NO,NO,SI,NO,NO,NO,SI,SI,,-38.7794670416666,-62.262951248824,SI
BUENOS AIRES,Bahía Blanca,Villa Bordeau,0,NO,NO,NO,NO,NO,NO,NO,SI,SI,,-38.6472605094596,-62.3200223419024,SI
BUENOS AIRES,Bahía Blanca,Villa Espora,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,,-38.7765069529222,-62.1851833537179,NO
MISIONES,Libertador Grl. San Martín,El Alcázar,3034,NO,NO,NO,NO,SI,NO,SI,SI,SI,54077020,-26.7102586382645,-54.8161444547822,SI
MISIONES,Libertador Grl. San Martín,Garuhapé,5325,SI,SI,NO,NO,SI,SI,SI,SI,SI,54077030,-26.8186828823083,-54.9576120074303,SI
MISIONES,Libertador Grl. San Martín,Mbopicuá,254,NO,NO,NO,NO,NO,NO,NO,NO,NO,54077040,-26.8615012222942,-55.0463438652711,NO
MISIONES,Libertador Grl. San Martín,Puerto Leoni,1114,NO,NO,NO,NO,NO,SI,NO,NO,SI,54077050,-26.9840910613646,-55.1694842635982,SI
MISIONES,Libertador Grl. San Martín,Puerto Rico,15995,SI,SI,NO,NO,NO,SI,SI,SI,SI,54077060,-26.8148524027618,-55.0240728847562,SI
MISIONES,Libertador Grl. San Martín,Ruiz de Montoya,1672,SI,SI,NO,NO,SI,SI,SI,NO,SI,54077070,-26.9665882832067,-55.05758992095,SI
MISIONES,Libertador Grl. San Martín,San Alberto,838,NO,NO,NO,NO,NO,NO,NO,NO,NO,54077080,-26.8048950436231,-54.9881508224082,NO
MISIONES,Libertador Grl. San Martín,San Gotardo,273,NO,NO,NO,NO,NO,NO,NO,NO,SI,54077090,-26.9225122221192,-55.1238743204073,SI
MISIONES,Libertador Grl. San Martín,San Miguel,1486,SI,NO,NO,NO,NO,NO,NO,NO,SI,54077100,-26.8533367010148,-54.8892924101276,SI
MISIONES,Libertador Grl. San Martín,Villa Akerman,489,NO,NO,NO,NO,NO,NO,NO,NO,NO,54077110,-26.9412646689407,-55.0957711615406,NO
MISIONES,Libertador Grl. San Martín,Villa Urrutia,123,NO,NO,NO,NO,NO,NO,NO,NO,NO,54077120,-26.8462676092826,-54.739753574325,NO
MISIONES,Montecarlo,Bario Ita,581,NO,NO,NO,NO,NO,NO,NO,NO,NO,54084007,-26.5283257581417,-54.7089179903484,NO
MISIONES,Montecarlo,Barrio Cuatro Bocas,336,NO,NO,NO,NO,NO,NO,NO,NO,NO,54084003,-26.5482209436331,-54.6748836684444,NO
MISIONES,Montecarlo,Barrio Guatambu,305,NO,NO,NO,NO,NO,NO,NO,NO,NO,54084005,-26.6027932981786,-54.6955807827058,NO
MISIONES,Montecarlo,Caraguatay,1440,NO,NO,NO,NO,NO,NO,SI,SI,SI,54084010,-26.6563488324986,-54.7392272649556,SI
MISIONES,Montecarlo,Laharrague,791,NO,NO,NO,NO,NO,NO,NO,NO,NO,54084020,-26.532818826907,-54.6506736537237,NO
MISIONES,Montecarlo,Montecarlo,18827,SI,SI,NO,SI,NO,NO,SI,SI,SI,54084030,-26.5661764915312,-54.7614267394945,SI
MISIONES,Montecarlo,Piray Kilómetro 18,300,NO,NO,NO,NO,NO,NO,NO,NO,SI,54084040,-26.5237915925702,-54.5916547620688,SI
BUENOS AIRES,Hurlingham,William C. Morris,51471,NO,SI,NO,SI,NO,SI,NO,SI,SI,6408010,-34.5815622830288,-58.6583005365543,SI
BUENOS AIRES,Ituzaingó,Ituzaingó Centro,111138,SI,SI,SI,SI,SI,SI,SI,SI,SI,6410010,-34.6440551161203,-58.688489332955,SI
BUENOS AIRES,Ituzaingó,Ituzaingó Sur,23264,NO,NO,NO,NO,NO,SI,NO,SI,SI,6410010,-34.6699430265699,-58.6733044157835,SI
BUENOS AIRES,Ituzaingó,Villa Gobernador Udaondo,33422,SI,SI,SI,SI,NO,SI,SI,SI,SI,6410010,-34.6168695808944,-58.693287500009,SI
BUENOS AIRES,José C. Paz,Del Viso,6873,NO,SI,NO,NO,NO,NO,NO,SI,SI,6412010,-34.480495794913,-58.8042588983994,SI
BUENOS AIRES,José C. Paz,José C Paz,250301,SI,SI,SI,SI,SI,SI,SI,SI,SI,6412010,-34.5211611965464,-58.770881112578,SI
BUENOS AIRES,José C. Paz,Tortuguitas,8806,NO,SI,NO,NO,NO,NO,NO,SI,SI,6412010,-34.4918483987206,-58.7863780316191,SI
BUENOS AIRES,Junín,Agustín Roca,331,NO,NO,NO,SI,NO,SI,SI,NO,SI,6413010,-34.508084406003,-60.8648956546314,SI
BUENOS AIRES,Junín,Agustina,155,NO,NO,NO,SI,NO,NO,SI,SI,SI,6413020,-34.4607068571169,-61.067072329925,SI
CHUBUT,Río Senguer,Río Mayo,2791,NO,NO,NO,NO,SI,SI,NO,NO,SI,26084070,-45.6964538171738,-70.2559804482547,SI
CHUBUT,Sarmiento,Buen Pasto,105,NO,NO,NO,NO,SI,NO,NO,NO,NO,26091010,-45.0804225633305,-69.4497777721279,SI
CHUBUT,Sarmiento,Sarmiento,10858,SI,NO,NO,SI,SI,SI,SI,SI,SI,26091020,-45.590519720018,-69.0706825167205,SI
CHUBUT,Tehuelches,Frontera de Río Pico,44,NO,NO,NO,NO,NO,NO,NO,NO,NO,26098010,-44.1988556500986,-71.6666681641388,NO
CHUBUT,Tehuelches,Gobernador Costa,2251,NO,NO,SI,NO,NO,NO,SI,NO,SI,26098020,-44.0529826063177,-70.597920256446,SI
CHUBUT,Tehuelches,José de San Martín,1612,NO,NO,NO,NO,SI,NO,SI,NO,SI,26098030,-44.0545030861499,-70.4698423450266,SI
CHUBUT,Tehuelches,Río Pico,1055,NO,NO,NO,NO,SI,NO,SI,NO,NO,26098040,-44.1829932413496,-71.3700565360866,SI
CHUBUT,Telsen,Gan Gan,661,NO,NO,NO,NO,SI,SI,SI,NO,SI,26105010,-42.5232330288476,-68.2828542288869,SI
CHUBUT,Telsen,Telsen,544,NO,SI,NO,NO,SI,SI,SI,SI,SI,26105020,-42.4387511614213,-66.941427996482,SI
CORDOBA,Calamuchita,Amboy,183,NO,NO,NO,NO,NO,SI,SI,NO,NO,14007010,-32.1759165218621,-64.5765483175138,SI
CORDOBA,Calamuchita,Arroyo San Antonio,0,NO,NO,NO,NO,NO,NO,NO,SI,SI,14007020,-32.26205146004,-64.5937253212731,SI
CORDOBA,Calamuchita,Cañada del Sauce,61,SI,NO,NO,NO,NO,NO,SI,NO,SI,14007030,-32.3679991604313,-64.6425223427633,SI
CORDOBA,Calamuchita,Capilla Vieja,68,NO,NO,NO,NO,NO,SI,NO,SI,SI,14007040,-31.942027416529,-64.6165406145348,SI
CORDOBA,Calamuchita,El Corcovado - El Torreón,417,SI,NO,NO,NO,NO,SI,SI,NO,NO,14007050,-32.149759071844,-64.5015914694579,SI
CORDOBA,Calamuchita,El Durazno,100,NO,NO,NO,NO,NO,NO,NO,NO,NO,14007055,-32.1695656120552,-64.7747710529989,NO
CORDOBA,Calamuchita,Embalse,8793,NO,NO,NO,SI,SI,SI,NO,SI,SI,14007060,-32.2065076875762,-64.4006226825819,SI
MISIONES,Cainguás,1º de Mayo,403,NO,NO,NO,NO,NO,NO,NO,NO,SI,54014060,-27.1660848947706,-55.029165269622,SI
BUENOS AIRES,Puán,Villa Castelar (Est. Erize),31,NO,NO,NO,NO,NO,NO,SI,NO,NO,6651100,-37.3905464925651,-62.8051325654187,SI
BUENOS AIRES,Puán,Villa Iris,1858,NO,NO,NO,SI,NO,SI,SI,SI,SI,6651110,-38.1693097057753,-63.2320511809102,SI
BUENOS AIRES,Punta Indio,Alvarez Jonte,38,NO,NO,NO,NO,NO,NO,NO,NO,NO,6655010,-35.3227800092544,-57.4490768504218,NO
BUENOS AIRES,Punta Indio,Las Tahonas,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,6655040,-35.3548754574502,-57.3822045685313,NO
BUENOS AIRES,Punta Indio,Pipinas,954,NO,SI,NO,NO,NO,NO,SI,SI,SI,6655030,-35.53126706917,-57.3285887617048,SI
BUENOS AIRES,Punta Indio,Punta Indio,569,NO,NO,NO,NO,NO,NO,SI,NO,NO,6655040,-35.2808352898089,-57.2360072391524,SI
BUENOS AIRES,Punta Indio,Verónica,6546,SI,SI,NO,SI,NO,NO,SI,SI,SI,6655050,-35.3881552142501,-57.3371601623743,SI
BUENOS AIRES,Quilmes,Bernal,37547,SI,SI,SI,SI,SI,SI,SI,SI,SI,6658010,-34.700378406023,-58.2766427817003,SI
BUENOS AIRES,Quilmes,Bernal Oeste,85959,SI,SI,SI,SI,NO,SI,SI,SI,SI,6658010,-34.7269644246033,-58.3182795621594,SI
BUENOS AIRES,Quilmes,Don Bosco,23458,SI,SI,NO,SI,NO,NO,SI,SI,SI,6658010,-34.7032130159372,-58.2984533178872,SI
BUENOS AIRES,Quilmes,Ezpeleta,55274,SI,SI,SI,SI,NO,SI,SI,SI,SI,6658010,-34.7435644425127,-58.2281408361207,SI
BUENOS AIRES,Balcarce,Balcarce,38376,SI,SI,SI,SI,SI,SI,SI,SI,SI,6063010,-37.8482779294345,-58.2551665841248,SI
BUENOS AIRES,Balcarce,Los Pinos,337,NO,NO,NO,NO,NO,SI,SI,NO,NO,6063020,-37.9412057603,-58.3225920150442,SI
BUENOS AIRES,Balcarce,Napaleofú,374,NO,NO,NO,SI,NO,SI,SI,SI,SI,6063030,-37.6254980210026,-58.7461862359423,SI
BUENOS AIRES,Balcarce,Ramos Otero,95,NO,NO,NO,NO,NO,SI,NO,NO,SI,6063040,-37.5426353712017,-58.3407185507274,SI
BUENOS AIRES,Balcarce,San Agustín,498,NO,NO,NO,NO,NO,SI,SI,NO,NO,6063050,-38.0122838564587,-58.355377761682,SI
BUENOS AIRES,Balcarce,Villa Laguna La Brava,115,NO,NO,NO,NO,NO,SI,SI,SI,SI,6063060,-37.8596285282151,-57.9806008736401,SI
BUENOS AIRES,Baradero,Baradero,28537,SI,SI,NO,SI,SI,SI,SI,SI,SI,6070010,-33.8128781547156,-59.5043068852807,SI
BUENOS AIRES,Baradero,Irineo Portela,379,NO,NO,NO,NO,NO,SI,SI,NO,NO,6070020,-33.9810489198561,-59.6715601606315,SI
BUENOS AIRES,Baradero,Santa Coloma,203,NO,NO,NO,NO,NO,SI,NO,NO,SI,6070030,-34.062154134736,-59.5585420642846,SI
BUENOS AIRES,Baradero,Villa Alsina (Est. Alsina),1488,SI,NO,NO,SI,NO,SI,SI,SI,SI,6070040,-33.9096038045591,-59.3882017132282,SI
BUENOS AIRES,Benito Juárez,Barker,1241,NO,NO,NO,SI,SI,SI,SI,SI,SI,6084010,-37.6424111302365,-59.3889380312927,SI
BUENOS AIRES,Benito Juárez,Benito Juárez (Est. Juárez),14279,SI,NO,SI,SI,SI,SI,SI,SI,SI,6084020,-37.6766410210105,-59.8057677109444,SI
BUENOS AIRES,Benito Juárez,López,138,NO,NO,NO,NO,NO,SI,NO,NO,NO,6084030,-37.5545120854221,-59.6278461536299,SI
BUENOS AIRES,Junín,Balneario Laguna de Gómez,230,NO,NO,NO,NO,NO,SI,NO,SI,SI,6413030,-34.6606435780718,-61.0183645929666,SI
BUENOS AIRES,Junín,Fortín Tiburcio,257,NO,NO,NO,NO,NO,SI,SI,NO,NO,6413040,-34.3467322372427,-61.1310781728463,SI
BUENOS AIRES,Junín,Junín,87509,SI,SI,SI,SI,SI,SI,SI,SI,SI,6413050,-34.5838316271397,-60.9472651715327,SI
BUENOS AIRES,Junín,Laplacette,22,NO,NO,NO,SI,NO,SI,NO,NO,NO,6413060,-34.7245238530675,-61.1553171474145,SI
BUENOS AIRES,Junín,Morse,563,NO,SI,NO,SI,NO,SI,SI,NO,SI,6413070,-34.7608898130707,-60.8419122487126,SI
BUENOS AIRES,Junín,Paraje La Agraria,40,NO,NO,NO,NO,NO,NO,NO,NO,NO,6413055,-34.6564145153102,-60.8466681579607,NO
BUENOS AIRES,Junín,Saforcada,431,NO,NO,NO,NO,NO,SI,SI,SI,SI,6413080,-34.5752591285936,-61.0747308195452,SI
BUENOS AIRES,La Costa,Aguas Verdes,0,SI,NO,NO,SI,NO,SI,NO,SI,SI,,-36.6552111489067,-56.6949520678334,SI
BUENOS AIRES,La Costa,Las Toninas,5278,SI,SI,SI,SI,NO,SI,SI,SI,SI,6420010,-36.4883976285615,-56.7004352579533,SI
BUENOS AIRES,La Costa,Lucila Del Mar,0,SI,NO,NO,SI,NO,SI,NO,SI,SI,,-36.6627491358367,-56.6817136067571,SI
CHUBUT,Escalante,Km. 11 - Cuarteles,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,,-45.7707679612545,-67.4358046744231,NO
CHUBUT,Escalante,KM. 3 - General Mosconi,0,NO,NO,NO,NO,NO,NO,NO,SI,SI,,-45.8318281251079,-67.4917096424434,SI
CHUBUT,Escalante,KM. 5 - Presidente Ortiz,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,,-45.7875522789201,-67.4695736235974,NO
BUENOS AIRES,Quilmes,Ezpeleta Oeste,26256,SI,SI,SI,SI,NO,NO,SI,SI,SI,6658010,-34.7634442077448,-58.2638314351646,SI
BUENOS AIRES,Quilmes,Quilmes,125373,SI,SI,SI,SI,SI,SI,SI,SI,SI,6658010,-34.7241344748224,-58.2492205541766,SI
BUENOS AIRES,Quilmes,Quilmes Oeste,133980,SI,SI,SI,SI,NO,SI,SI,SI,SI,6658010,-34.7477989892391,-58.2999440151876,SI
BUENOS AIRES,Quilmes,San Francisco Solano,59962,SI,SI,NO,SI,NO,SI,NO,SI,SI,6658010,-34.7777730726874,-58.3101561253692,SI
BUENOS AIRES,Quilmes,Villa La Florida,35135,SI,SI,SI,SI,NO,SI,SI,SI,SI,6658010,-34.7688841339243,-58.2957092489115,SI
BUENOS AIRES,Ramallo,El Paraíso,423,NO,NO,NO,NO,NO,NO,SI,NO,NO,6665010,-33.5679152654445,-59.9791123483107,SI
BUENOS AIRES,Ramallo,Las Bahamas,31,NO,NO,NO,NO,NO,NO,NO,SI,SI,6665020,-33.6366100825527,-59.9895563465816,SI
BUENOS AIRES,Ramallo,Pérez Millán,4570,NO,NO,NO,SI,NO,NO,SI,SI,SI,6665030,-33.7674497804832,-60.0927343667154,SI
NEUQUEN,Ñorquín,Copahue,1,NO,NO,NO,NO,NO,SI,SI,NO,NO,58084020,-37.8191699254756,-71.0991107043764,SI
CABA,COMUNA 03,SAN CRISTOBAL,48611,SI,SI,SI,SI,SI,SI,SI,SI,SI,2000010,-34.623864473461,-58.4018857979853,SI
CHACO,Libertad,Puerto Tirol,8819,SI,NO,NO,SI,NO,SI,SI,SI,SI,22077040,-27.3745125614532,-59.0953159917862,SI
CHACO,Libertador General San Martín,Ciervo Petiso,786,NO,NO,NO,NO,SI,SI,NO,NO,SI,22084010,-26.5815849580294,-59.6329803967089,SI
CHACO,Libertador General San Martín,General José de San Martín,28124,SI,SI,NO,SI,NO,SI,SI,SI,SI,22084020,-26.5340730622708,-59.334711358946,SI
CHACO,Libertador General San Martín,La Eduvigis,392,NO,NO,NO,NO,SI,NO,NO,NO,SI,22084030,-26.8374120457599,-59.0641175796047,SI
CHACO,Libertador General San Martín,Laguna Limpia,1207,NO,NO,NO,NO,NO,SI,NO,NO,SI,22084040,-26.4967013914467,-59.6799372880349,SI
CHACO,Libertador General San Martín,Pampa Almirón,1278,NO,NO,NO,SI,NO,SI,NO,SI,SI,22084050,-26.702247857191,-59.1237850343206,SI
CABA,COMUNA 11,VILLA DEVOTO,66521,SI,SI,SI,SI,SI,SI,SI,SI,SI,2000010,-34.6023803136553,-58.5142437101484,SI
CORDOBA,Unión,San Antonio de Litín,1268,SI,NO,NO,SI,NO,SI,SI,SI,SI,14182240,-32.2128605395629,-62.6330068495678,SI
